S1,S2,S3,S4,A,R,SP1,SP2,SP3,SP4,TRML
2.30241632681245,0.710637564962879,0.0376931623222418,-0.359656942986478,0,1,2.31662907811171,0.515000634805227,0.0305000234625122,-0.0553308242498029,FALSE
2.31662907811171,0.515000634805227,0.0305000234625122,-0.0553308242498029,1,1,2.32692909080781,0.709672286716857,0.0293934069775162,-0.338236875757917,FALSE
2.32692909080781,0.709672286716857,0.0293934069775162,-0.338236875757917,0,1,2.34112253654215,0.514144671230878,0.0226286694623578,-0.0364317239051657,FALSE
2.34112253654215,0.514144671230878,0.0226286694623578,-0.0364317239051657,1,1,2.35140542996677,0.708934937216966,0.0219000349842545,-0.321890057267921,FALSE
2.35140542996677,0.708934937216966,0.0219000349842545,-0.321890057267921,0,1,2.36558412871111,0.513508078593688,0.0154622338388961,-0.022381967629039,FALSE
2.36558412871111,0.513508078593688,0.0154622338388961,-0.022381967629039,1,1,2.37585429028298,0.708404912454896,0.0150145944863153,-0.310146556455664,FALSE
2.37585429028298,0.708404912454896,0.0150145944863153,-0.310146556455664,0,1,2.39002238853208,0.513072293187804,0.00881166335720202,-0.0127665285651522,FALSE
2.39002238853208,0.513072293187804,0.00881166335720202,-0.0127665285651522,1,-100,2.40028383439584,0.708066772394736,0.00855633278589897,-0.302656296627075,TRUE
0.0161657906878473,0.0387365274555943,-0.0280125586022538,0.00615055270424254,0,1,0.0169405212369592,-0.155972717085377,-0.027889547548169,0.289865220073152,FALSE
0.0169405212369592,-0.155972717085377,-0.027889547548169,0.289865220073152,1,1,0.0138210668952516,0.0395355934965105,-0.022092243146706,-0.0114816635322512,FALSE
0.0138210668952516,0.0395355934965105,-0.022092243146706,-0.0114816635322512,0,1,0.0146117787651818,-0.155262672998736,-0.022321876417351,0.274149841970765,FALSE
0.0146117787651818,-0.155262672998736,-0.022321876417351,0.274149841970765,1,1,0.0115065253052071,0.0401705396315803,-0.0168388795779357,-0.0254890333795957,FALSE
0.0115065253052071,0.0401705396315803,-0.0168388795779357,-0.0254890333795957,0,1,0.0123099360978387,-0.15470593093388,-0.0173486602455276,0.261833834199953,FALSE
0.0123099360978387,-0.15470593093388,-0.0173486602455276,0.261833834199953,1,1,0.00921581747916109,0.0406593132119833,-0.0121119835615285,-0.0362701831968645,FALSE
0.00921581747916109,0.0406593132119833,-0.0121119835615285,-0.0362701831968645,0,1,0.0100290037434008,-0.154286874490095,-0.0128373872254658,0.252566813539777,FALSE
0.0100290037434008,-0.154286874490095,-0.0128373872254658,0.252566813539777,1,1,0.00694326625359886,0.041016009604129,-0.00778605095467031,-0.0441374618963379,FALSE
0.00694326625359886,0.041016009604129,-0.00778605095467031,-0.0441374618963379,0,1,0.00776358644568144,-0.153993432556069,-0.00866880019259707,0.24607875905351,FALSE
0.00776358644568144,-0.153993432556069,-0.00866880019259707,0.24607875905351,1,1,0.00468371779456007,0.0412512500350205,-0.00374722501152687,-0.0493258560383042,FALSE
0.00468371779456007,0.0412512500350205,-0.00374722501152687,-0.0493258560383042,0,1,0.00550874279526048,-0.153816769471947,-0.00473374213229295,0.242172437335145,FALSE
0.00550874279526048,-0.153816769471947,-0.00473374213229295,0.242172437335145,1,1,0.00243240740582154,0.0413724786368849,0.000109706614409941,-0.0519998694268899,FALSE
